MAIN | __main__.py | 58 | 2021-02-14 21:27:09,639 | INFO | Subscribe to Ledger Closes
XRPL_MAIN | xrpl_socket.py | 188 | 2021-02-14 21:27:09,697 | INFO | Subscribed: {'id': '14c0896a2e30583581eba20ce562f766', 'result': {'fee_base': 10, 'fee_ref': 10, 'ledger_hash': '63D481A43E1A44A4F6C166ECE9EA8CC0AE99E792580ADF44B1F5E894DA8A0839', 'ledger_index': 61584731, 'ledger_time': 666653230, 'reserve_base': 20000000, 'reserve_inc': 5000000, 'validated_ledgers': '60598758-61584731'}, 'status': 'success', 'type': 'response'}
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:12,257 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:12,262 | INFO | Ledger Stream Response: Current Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:15,878 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:15,884 | INFO | Ledger Stream Response: Current Ledger Index =  61584733
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:19,882 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:19,897 | INFO | Ledger Stream Response: Current Ledger Index =  61584734
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:23,786 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:23,786 | INFO | Ledger Stream Response: Current Ledger Index =  61584735
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:27,712 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:27,723 | INFO | Ledger Stream Response: Current Ledger Index =  61584736
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:31,691 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:31,691 | INFO | Ledger Stream Response: Current Ledger Index =  61584737
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:35,439 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:35,446 | INFO | Ledger Stream Response: Current Ledger Index =  61584738
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:39,340 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:39,351 | INFO | Ledger Stream Response: Current Ledger Index =  61584739
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:43,159 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:43,169 | INFO | Ledger Stream Response: Current Ledger Index =  61584740
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:47,121 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:47,131 | INFO | Ledger Stream Response: Current Ledger Index =  61584741
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:51,157 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:51,168 | INFO | Ledger Stream Response: Current Ledger Index =  61584742
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:55,133 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:55,139 | INFO | Ledger Stream Response: Current Ledger Index =  61584743
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:27:59,067 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:27:59,078 | INFO | Ledger Stream Response: Current Ledger Index =  61584744
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:02,952 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:02,957 | INFO | Ledger Stream Response: Current Ledger Index =  61584745
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:06,830 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:06,841 | INFO | Ledger Stream Response: Current Ledger Index =  61584746
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:10,662 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:10,673 | INFO | Ledger Stream Response: Current Ledger Index =  61584747
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:14,566 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:14,576 | INFO | Ledger Stream Response: Current Ledger Index =  61584748
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:18,460 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:18,466 | INFO | Ledger Stream Response: Current Ledger Index =  61584749
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:22,359 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:22,371 | INFO | Ledger Stream Response: Current Ledger Index =  61584750
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:26,245 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:26,257 | INFO | Ledger Stream Response: Current Ledger Index =  61584751
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:30,089 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:30,100 | INFO | Ledger Stream Response: Current Ledger Index =  61584752
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:34,234 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:34,244 | INFO | Ledger Stream Response: Current Ledger Index =  61584753
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:38,025 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:38,030 | INFO | Ledger Stream Response: Current Ledger Index =  61584754
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:42,040 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:42,050 | INFO | Ledger Stream Response: Current Ledger Index =  61584755
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:45,234 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:45,240 | INFO | Ledger Stream Response: Current Ledger Index =  61584756
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:49,261 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:49,272 | INFO | Ledger Stream Response: Current Ledger Index =  61584757
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:53,276 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:53,287 | INFO | Ledger Stream Response: Current Ledger Index =  61584758
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:28:57,298 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:28:57,309 | INFO | Ledger Stream Response: Current Ledger Index =  61584759
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:01,244 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:01,249 | INFO | Ledger Stream Response: Current Ledger Index =  61584760
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:05,299 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:05,305 | INFO | Ledger Stream Response: Current Ledger Index =  61584761
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:09,275 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:09,292 | INFO | Ledger Stream Response: Current Ledger Index =  61584762
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:13,315 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:13,315 | INFO | Ledger Stream Response: Current Ledger Index =  61584763
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:17,304 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:17,309 | INFO | Ledger Stream Response: Current Ledger Index =  61584764
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:21,309 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:21,315 | INFO | Ledger Stream Response: Current Ledger Index =  61584765
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:25,299 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:25,306 | INFO | Ledger Stream Response: Current Ledger Index =  61584766
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:29,320 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:29,331 | INFO | Ledger Stream Response: Current Ledger Index =  61584767
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:33,240 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:33,250 | INFO | Ledger Stream Response: Current Ledger Index =  61584768
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:37,162 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:37,173 | INFO | Ledger Stream Response: Current Ledger Index =  61584769
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:41,164 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:41,170 | INFO | Ledger Stream Response: Current Ledger Index =  61584770
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:45,162 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:45,168 | INFO | Ledger Stream Response: Current Ledger Index =  61584771
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:49,090 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:49,095 | INFO | Ledger Stream Response: Current Ledger Index =  61584772
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:53,109 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:53,121 | INFO | Ledger Stream Response: Current Ledger Index =  61584773
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:29:57,110 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:29:57,115 | INFO | Ledger Stream Response: Current Ledger Index =  61584774
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:01,164 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:01,175 | INFO | Ledger Stream Response: Current Ledger Index =  61584775
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:05,209 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:05,215 | INFO | Ledger Stream Response: Current Ledger Index =  61584776
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:09,182 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:09,188 | INFO | Ledger Stream Response: Current Ledger Index =  61584777
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:13,148 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:13,159 | INFO | Ledger Stream Response: Current Ledger Index =  61584778
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:17,187 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:17,193 | INFO | Ledger Stream Response: Current Ledger Index =  61584779
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:21,149 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:21,155 | INFO | Ledger Stream Response: Current Ledger Index =  61584780
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:25,167 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:25,178 | INFO | Ledger Stream Response: Current Ledger Index =  61584781
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:29,209 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:29,220 | INFO | Ledger Stream Response: Current Ledger Index =  61584782
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:33,141 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:33,146 | INFO | Ledger Stream Response: Current Ledger Index =  61584783
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:37,130 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:37,141 | INFO | Ledger Stream Response: Current Ledger Index =  61584784
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:40,861 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:40,866 | INFO | Ledger Stream Response: Current Ledger Index =  61584785
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:44,621 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:44,631 | INFO | Ledger Stream Response: Current Ledger Index =  61584786
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:48,501 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:48,512 | INFO | Ledger Stream Response: Current Ledger Index =  61584787
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:52,454 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:52,465 | INFO | Ledger Stream Response: Current Ledger Index =  61584788
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:56,457 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:56,463 | INFO | Ledger Stream Response: Current Ledger Index =  61584789
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:30:59,665 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:30:59,676 | INFO | Ledger Stream Response: Current Ledger Index =  61584790
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:03,530 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:03,541 | INFO | Ledger Stream Response: Current Ledger Index =  61584791
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:06,791 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:06,797 | INFO | Ledger Stream Response: Current Ledger Index =  61584792
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:10,515 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:10,526 | INFO | Ledger Stream Response: Current Ledger Index =  61584793
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:14,538 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:14,548 | INFO | Ledger Stream Response: Current Ledger Index =  61584794
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:18,477 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:18,482 | INFO | Ledger Stream Response: Current Ledger Index =  61584795
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:22,483 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:22,494 | INFO | Ledger Stream Response: Current Ledger Index =  61584796
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:26,426 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:26,426 | INFO | Ledger Stream Response: Current Ledger Index =  61584797
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:31:30,491 | INFO | Ledger Stream Response: Starting Ledger Index =  61584732
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:31:30,508 | INFO | Ledger Stream Response: Current Ledger Index =  61584798
MainThread | __main__.py | 76 | 2021-02-14 21:31:56,500 | INFO | CLIENT_ENV: development
MAIN | __main__.py | 52 | 2021-02-14 21:31:56,501 | INFO | 
Connecting XRPL Sockets
MAIN | xrpl_socket.py | 37 | 2021-02-14 21:31:56,501 | INFO | Data Resetted
MAIN | websocket_manager.py | 41 | 2021-02-14 21:31:56,501 | INFO | Connecting...
MainThread | _internal.py | 113 | 2021-02-14 21:31:56,514 | INFO |  * Running on http://0.0.0.0:9000/ (Press CTRL+C to quit)
XRPL_MAIN | xrpl_socket.py | 47 | 2021-02-14 21:31:57,260 | INFO | Connected --> 
XRPL_MAIN | xrpl_socket.py | 37 | 2021-02-14 21:31:57,260 | INFO | Data Resetted
XRPL_MAIN | xrpl_socket.py | 133 | 2021-02-14 21:31:57,371 | INFO | Ping Resolved: {'id': 'Opening Ping', 'result': {}, 'status': 'success', 'type': 'response'}
MAIN | __main__.py | 58 | 2021-02-14 21:31:58,306 | INFO | Subscribe to Ledger Closes
XRPL_MAIN | xrpl_socket.py | 188 | 2021-02-14 21:31:58,382 | INFO | Subscribed: {'id': '71e365c8f7ac5a4f9a817ca413743d4a', 'result': {'fee_base': 10, 'fee_ref': 10, 'ledger_hash': '6A5EEB3770F2BF909EE0A54A639965D7771465EA10F103EBDF45921A143BE0F6', 'ledger_index': 61584805, 'ledger_time': 666653520, 'reserve_base': 20000000, 'reserve_inc': 5000000, 'validated_ledgers': '60695259-61584805'}, 'status': 'success', 'type': 'response'}
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:01,559 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:01,565 | INFO | Ledger Stream Response: Current Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:05,531 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:05,542 | INFO | Ledger Stream Response: Current Ledger Index =  61584807
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:09,445 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:09,451 | INFO | Ledger Stream Response: Current Ledger Index =  61584808
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:13,465 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:13,471 | INFO | Ledger Stream Response: Current Ledger Index =  61584809
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:17,170 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:17,176 | INFO | Ledger Stream Response: Current Ledger Index =  61584810
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:20,704 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:20,715 | INFO | Ledger Stream Response: Current Ledger Index =  61584811
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:24,584 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:24,594 | INFO | Ledger Stream Response: Current Ledger Index =  61584812
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:28,596 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:28,607 | INFO | Ledger Stream Response: Current Ledger Index =  61584813
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:32,506 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:32,516 | INFO | Ledger Stream Response: Current Ledger Index =  61584814
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:36,433 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:36,444 | INFO | Ledger Stream Response: Current Ledger Index =  61584815
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:39,804 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:39,809 | INFO | Ledger Stream Response: Current Ledger Index =  61584816
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:43,661 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:43,672 | INFO | Ledger Stream Response: Current Ledger Index =  61584817
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:48,470 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:48,481 | INFO | Ledger Stream Response: Current Ledger Index =  61584818
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:51,059 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:51,074 | INFO | Ledger Stream Response: Current Ledger Index =  61584819
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:54,619 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:54,625 | INFO | Ledger Stream Response: Current Ledger Index =  61584820
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:32:57,586 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:32:57,597 | INFO | Ledger Stream Response: Current Ledger Index =  61584821
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:01,627 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:01,632 | INFO | Ledger Stream Response: Current Ledger Index =  61584822
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:05,016 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:05,026 | INFO | Ledger Stream Response: Current Ledger Index =  61584823
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:08,911 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:08,922 | INFO | Ledger Stream Response: Current Ledger Index =  61584824
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:12,681 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:12,692 | INFO | Ledger Stream Response: Current Ledger Index =  61584825
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:16,666 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:16,672 | INFO | Ledger Stream Response: Current Ledger Index =  61584826
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:20,625 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:20,637 | INFO | Ledger Stream Response: Current Ledger Index =  61584827
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:25,159 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:25,164 | INFO | Ledger Stream Response: Current Ledger Index =  61584828
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:27,765 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:27,765 | INFO | Ledger Stream Response: Current Ledger Index =  61584829
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:31,683 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:31,693 | INFO | Ledger Stream Response: Current Ledger Index =  61584830
XRPL_MAIN | xrpl_socket.py | 109 | 2021-02-14 21:33:35,687 | INFO | Ledger Stream Response: Starting Ledger Index =  61584806
XRPL_MAIN | xrpl_socket.py | 110 | 2021-02-14 21:33:35,693 | INFO | Ledger Stream Response: Current Ledger Index =  61584831
